PreviousRewardBinCenterMs,PSwitch,N
31.6931818181818,0.477272727272727,88
63.2142857142857,0.5,98
94.9848484848485,0.363636363636364,66
136.705882352941,0.423529411764706,85
168.275,0.5,80
198.176470588235,0.235294117647059,17
