Evidence,PredictedPChooseT1
-169.906926465283,0.40828581385795
-168.199787404228,0.409071931803216
-166.492648343173,0.409858514933799
-164.785509282119,0.410645559497274
-163.078370221064,0.411433061731926
-161.371231160009,0.412221017866819
-159.664092098954,0.413009424121861
-157.9569530379,0.413798276707877
-156.249813976845,0.414587571826673
-154.54267491579,0.415377305671107
-152.835535854735,0.416167474425159
-151.128396793681,0.416958074263999
-149.421257732626,0.41774910135406
-147.714118671571,0.418540551853106
-146.006979610516,0.419332421910304
-144.299840549462,0.420124707666294
-142.592701488407,0.420917405253264
-140.885562427352,0.421710510795018
-139.178423366297,0.422504020407051
-137.471284305243,0.423297930196619
-135.764145244188,0.424092236262818
-134.057006183133,0.424886934696649
-132.349867122078,0.425682021581099
-130.642728061023,0.42647749299121
-128.935588999969,0.427273344994157
-127.228449938914,0.428069573649323
-125.521310877859,0.428866175008369
-123.814171816805,0.429663145115316
-122.10703275575,0.430460480006616
-120.399893694695,0.431258175711232
-118.69275463364,0.432056228250711
-116.985615572585,0.432854633639262
-115.278476511531,0.433653387883834
-113.571337450476,0.434452486984192
-111.864198389421,0.435251926932995
-110.157059328367,0.436051703715876
-108.449920267312,0.436851813311518
-106.742781206257,0.437652251691731
-105.035642145202,0.438453014821536
-103.328503084147,0.439254098659241
-101.621364023093,0.44005549915652
-99.914224962038,0.440857212258494
-98.2070859009832,0.44165923390381
-96.4999468399285,0.442461560024724
-94.7928077788737,0.443264186547178
-93.085668717819,0.444067109390883
-91.3785296567642,0.444870324469401
-89.6713905957095,0.445673827690224
-87.9642515346547,0.446477614954858
-86.2571124736,0.447281682158902
-84.5499734125452,0.448086025192136
-82.8428343514905,0.448890639938597
-81.1356952904357,0.449695522276664
-79.428556229381,0.450500668079144
-77.7214171683262,0.45130607321335
-76.0142781072715,0.45211173354119
-74.3071390462167,0.452917644919246
-72.599999985162,0.453723803198861
-70.8928609241072,0.454530204226221
-69.1857218630524,0.455336843842442
-67.4785828019977,0.456143717883653
-65.7714437409429,0.45695082218108
-64.0643046798882,0.457758152561132
-62.3571656188334,0.458565704845489
-60.6500265577787,0.459373474851182
-58.9428874967239,0.460181458390683
-57.2357484356692,0.460989651271989
-55.5286093746144,0.46179804929871
-53.8214703135597,0.462606648270154
-52.1143312525049,0.46341544398141
-50.4071921914502,0.464224432223443
-48.7000531303954,0.465033608783173
-46.9929140693407,0.465842969443566
-45.2857750082859,0.466652509983721
-43.5786359472312,0.467462226178955
-41.8714968861764,0.468272113800895
-40.1643578251217,0.469082168617559
-38.4572187640669,0.469892386393452
-36.7500797030122,0.470702762889648
-35.0429406419574,0.471513293863879
-33.3358015809027,0.472323975070628
-31.6286625198479,0.473134802261211
-29.9215234587932,0.473945771183868
-28.2143843977384,0.474756877583857
-26.5072453366837,0.475568117203532
-24.8001062756289,0.476379485782444
-23.0929672145741,0.477190979057421
-21.3858281535194,0.478002592762663
-19.6786890924647,0.478814322629826
-17.9715500314099,0.479626164388119
-16.2644109703552,0.480438113764386
-14.5572719093004,0.481250166483201
-12.8501328482456,0.482062318266955
-11.1429937871909,0.482874564835947
-9.43585472613614,0.483686901908473
-7.72871566508138,0.484499325200919
-6.02157660402665,0.485311830427847
-4.31443754297189,0.48612441330209
-2.60729848191713,0.486937069534837
-0.900159420862366,0.487749794835729
0.806979640192367,0.488562584912943
2.51411870124713,0.489375435473291
4.22125776230189,0.490188342222302
5.92839682335662,0.491001300864319
7.63553588441138,0.491814307102587
9.34267494546614,0.492627356639343
11.0498140065209,0.49344044517591
12.7569530675756,0.494253568412784
14.4640921286304,0.495066722049727
16.1712311896851,0.495879901785858
17.8783702507399,0.496693103319746
19.5855093117947,0.497506322349495
21.2926483728494,0.498319554572841
