Domain,Metric,NAll,CountAll,ProportionAll,NReal,CountReal,ProportionReal,CI95LowReal,CI95HighReal,PExactVsHalfReal,Notes,QFDR
Online plot,P(high salience) - conflict,143,78,0.545454545454545,143,78,0.545454545454545,0.463720346953044,0.624810508735839,0.315624897443381,Offline equivalent of pHighSalConflict.,0.473437346165071
Online plot,P(high salience) - congruent,95,54,0.568421052631579,95,54,0.568421052631579,0.468082089872142,0.663441667011931,0.218053681870502,Offline equivalent of pHighSalCongruent.,0.473437346165071
Online plot,P(high reward) - conflict,143,65,0.454545454545455,143,65,0.454545454545455,0.375189491264161,0.536279653046956,0.315624897443381,Offline equivalent of pHighRewardConflict.,0.473437346165071
Online plot,P(high reward) - congruent,95,54,0.568421052631579,95,54,0.568421052631579,0.468082089872142,0.663441667011931,0.218053681870502,Offline equivalent of pHighRewardCongruent.,0.473437346165071
Online plot,P(right) - conflict,143,74,0.517482517482518,143,74,0.517482517482518,0.436202145886806,0.597848183224303,0.73813680304193,Additional spatial control.,0.73813680304193
Online plot,P(right) - congruent,95,52,0.547368421052632,95,52,0.547368421052632,0.447382669139246,0.643672239472804,0.411910073680978,Additional spatial control.,0.494292088417174
