Metric,N,Mean,SD,Median,IQR,Minimum,Maximum,CorrelationWithAttempt,PermutationP,Notes,QFDR
T1 - T2 reward difference (ms),251,56.7171314741036,20.5579100430624,58,29.5,3,125,-0.0453809922829049,0.472305538892222,Design variable; not necessarily known before the choice.,0.564087182563487
T1 - T2 hue contrast difference (deg),251,-69.1844875420254,100.447574738954,-104.388631674575,118.853797042406,-170,170,-0.114072945265091,0.0721855628874225,Signed visual-salience evidence.,0.279244151169766
T1 - T2 luminance difference (cd/m2),0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Used when the session manipulates luminance.,NaN
Pre-trial interval (s),267,1.50615212622653,2.35270460943486,1.2262167930603,0.0218015909194946,1.10430908203125,32.3872928619385,0.0886190277090313,0.159568086382723,A late increase can indicate slower task initiation.,0.279244151169766
Fixation acquisition latency (ms),268,203.009858060239,52.9912490812245,208.878755569458,50.2006411552429,0.71263313293457,292.259931564331,-0.0897523880502148,0.140371925614877,Operational engagement measure before the saccadic response.,0.279244151169766
Reaction time (ms),231,240.968782664377,41.6404672317548,242.413282394409,33.2826375961304,1.0380744934082,333.881139755249,-0.0478389073848328,0.483503299340132,fixOff to saccadeOnset.,0.564087182563487
Attempt duration (s),268,2.05696047775781,0.435199052168302,2.14275407791138,0.184387266635895,0.103911876678467,2.64076256752014,0.0240017736191891,0.69506098780244,Includes completed and aborted attempts.,0.69506098780244
Missed frames,268,0.119402985074627,0.835044919013391,0,0,0,8,-0.0901444661805112,0.143971205758848,Technical display-quality control.,0.279244151169766
