SessionID,ExperimentType,FileName,FileTrialIndex,Attempt,GoodTrialIndexBefore,Block,BlockAttempt,BlockGoodBefore,ExpectedTrialsInBlock,ExpectedChoiceTrialsInBlock,ExpectedInstructionTrialsInBlock,TotalBlocksTarget,BlockRichTarget,TrialType,ConditionID,SchedulePhase,CurrentScheduleRow,TrialSeed,NStim,SingleTargetID,T1Side,T2Side,RichTarget,RichSide,HighSalienceTarget,HighSalienceSide,ChosenTarget,ChosenSide,Outcome,OutcomeCode,TrialEndState,GoodTrial,TrialRepeatFlag,MissedFrames,PassEye,PassJoy,MouseEyeSim,RewardT1Ms,RewardT2Ms,ActualRichRewardMs,ActualPoorRewardMs,RewardDifferenceT1MinusT2Ms,ChosenRewardMs,SalienceType,BackgroundHueDeg,HueT1Deg,HueT2Deg,HueContrastT1Deg,HueContrastT2Deg,HueContrastDifferenceT1MinusT2Deg,HueContrastMagnitudeDeg,MeasuredLuminanceT1CdM2,MeasuredLuminanceT2CdM2,MeasuredLuminanceDifferenceT1MinusT2CdM2,TrialStartPTB,TrialStartDP,TrialDurationSec,FixOnSec,FixAcquiredSec,FixHoldReqMetSec,FixOffSec,SaccadeOnsetSec,SaccadeOffsetSec,TargetAcquiredSec,JoyPressSec,JoyReleaseSec,RewardTimeSec,FixAcquisitionLatencyMs,ReactionTimeMs,SaccadeDurationMs,TargetAcquisitionLatencyMs,TrialTypeLabel,T1SideLabel,T2SideLabel,ChosenSideLabel,RichSideLabel,HighSalienceSideLabel,IsInstruction,IsChoice,IsCongruent,IsConflict,GoodChoice,ChoseRight,ChoseT1,ChoseRich,ChoseHighSalience,ChoseLeft,ChoseT2,ChosePoor,ChoseLowSalience,T1OnRight,RichOnRight,HighSalienceOnRight,T1IsRich,T1IsHighSalience,ChoiceMappingValid,GoodTrialOrdinal,ChoiceOrdinal,BlockUID,GoodTrialInBlock,ChoiceInBlock,SessionElapsedMin,PreTrialIntervalSec,PreviousChosenTarget,PreviousChosenSide,PreviousRewardMs,PreviousChoiceSameBlock,SwitchedTarget,SwitchedSide,StayedTarget,StayedSide,RealEyeChoice
20260721_t1029_srsSmooth_training,srs_smooth_training,trial0001.mat,1,1,0,1,1,0,104,84,20,8,1,0,3,1,11,19067,1,2,2,1,1,2,2,1,2,1,SINGLE_T2_CORRECT,11,455,1,0,4,1,1,0,131,77,131,77,54,77,1,180,190.5,12,10.5,168,-157.5,157.5,NaN,NaN,NaN,1784644494.22551,1107.61946992,1.06638646125793,0.0240836143493652,0.0277910232543945,0.568359136581421,0.599106550216675,0.577277421951294,0.605386018753052,0.605386018753052,-1,-1,0.651450634002686,3.7074089050293,NaN,28.1085968017578,6.27946853637695,Instruction,Left,Right,Right,Left,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,1,0,0,1,NaN,20260721_t1029_srsSmooth_training_B001,1,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1029_srsSmooth_training,srs_smooth_training,trial0002.mat,2,2,1,1,2,1,104,84,20,8,1,0,2,1,6,25117,1,1,2,1,1,2,1,2,1,2,SINGLE_T1_CORRECT,10,455,1,0,0,1,1,0,142,76,142,76,66,142,1,180,14.5,197,165.5,17,148.5,148.5,NaN,NaN,NaN,1784644498.08715,1111.481161,1.11577558517456,0.0209252834320068,0.0219383239746094,0.638396501541138,0.654283285140991,0.646552562713623,0.655348777770996,0.655348777770996,-1,-1,0.673213720321655,1.01304054260254,NaN,8.79621505737305,1.06549263000488,Instruction,Left,Right,Left,Left,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1,1,0,2,NaN,20260721_t1029_srsSmooth_training_B001,2,NaN,0.0643607417742411,2.79525804519653,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1029_srsSmooth_training,srs_smooth_training,trial0003.mat,3,3,2,1,3,2,104,84,20,8,1,0,4,1,17,26782,1,2,1,2,1,1,2,2,2,2,SINGLE_T2_CORRECT,11,455,1,0,0,1,1,0,147,76,147,76,71,76,1,180,197.5,17,17.5,163,-145.5,145.5,NaN,NaN,NaN,1784644500.84803,1114.24192128,1.23015379905701,0.018488883972168,0.019970178604126,0.821475505828857,0.835187911987305,0.830057621002197,0.837340593338013,0.837340593338013,-1,-1,0.853888273239136,1.48129463195801,NaN,7.28297233581543,2.15268135070801,Instruction,Right,Left,Left,Right,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0,1,0,0,3,NaN,20260721_t1029_srsSmooth_training_B001,3,NaN,0.11037536462148,1.64510178565979,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1029_srsSmooth_training,srs_smooth_training,trial0004.mat,4,4,3,1,4,3,104,84,20,8,1,0,1,1,5,18848,1,1,1,2,1,1,1,1,1,1,SINGLE_T1_CORRECT,10,455,1,0,2,1,1,0,174,83,174,83,91,174,1,180,11.5,194,168.5,14,154.5,154.5,NaN,NaN,NaN,1784644503.64837,1117.0423044,1.12095856666565,0.0182530879974365,0.0198578834533691,0.579859256744385,0.60161018371582,0.588386297225952,0.603625059127808,0.603625059127808,-1,-1,0.620512962341309,1.60479545593262,NaN,15.2387619018555,2.0148754119873,Instruction,Right,Left,Right,Right,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,0,4,NaN,20260721_t1029_srsSmooth_training_B001,4,NaN,0.157047792275747,1.57019186019897,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1029_srsSmooth_training,srs_smooth_training,trial0005.mat,5,5,4,1,5,4,104,84,20,8,1,0,3,1,14,524,1,2,2,1,1,2,2,1,2,1,SINGLE_T2_CORRECT,11,455,1,0,2,1,1,0,150,72,150,72,78,72,1,0,11,193,11,167,-156,156,NaN,NaN,NaN,1784644506.3725,1119.76624588,1.23078036308289,0.0192306041717529,0.0211308002471924,0.822463035583496,0.844263315200806,0.830661535263062,0.849504947662354,0.849504947662354,-1,-1,0.863147258758545,1.90019607543945,NaN,18.843412399292,5.24163246154785,Instruction,Left,Right,Right,Left,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,1,0,0,5,NaN,20260721_t1029_srsSmooth_training_B001,5,NaN,0.202449953556061,1.6031711101532,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1029_srsSmooth_training,srs_smooth_training,trial0006.mat,6,6,5,1,6,5,104,84,20,8,1,0,1,1,4,29651,1,1,1,2,1,1,1,1,1,1,SINGLE_T1_CORRECT,10,455,1,0,3,1,1,0,170,83,170,83,87,170,1,0,191,10,169,10,159,159,NaN,NaN,NaN,1784644509.15231,1122.54608888,1.32632303237915,0.0145359039306641,0.0158867835998535,0.809540510177612,0.831234931945801,0.81771183013916,0.838257074356079,0.838257074356079,-1,-1,0.859127521514893,1.35087966918945,NaN,20.5452442169189,7.02214241027832,Instruction,Right,Left,Right,Right,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,0,6,NaN,20260721_t1029_srsSmooth_training_B001,6,NaN,0.248780012130737,1.54902315139771,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1029_srsSmooth_training,srs_smooth_training,trial0007.mat,7,7,6,1,7,6,104,84,20,8,1,0,3,1,13,26681,1,2,2,1,1,2,2,1,2,1,SINGLE_T2_CORRECT,11,455,1,0,2,1,1,0,154,71,154,71,83,71,1,0,15,194.5,15,165.5,-150.5,150.5,NaN,NaN,NaN,1784644512.06258,1125.45615972,1.15731167793274,0.0127096176147461,0.0145692825317383,0.716262578964233,0.737737655639648,0.724604368209839,0.73957347869873,0.73957347869873,-1,-1,0.756855249404907,1.85966491699219,NaN,14.9691104888916,1.83582305908203,Instruction,Left,Right,Right,Left,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,1,0,0,7,NaN,20260721_t1029_srsSmooth_training_B001,7,NaN,0.297284583250682,1.5839512348175,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1029_srsSmooth_training,srs_smooth_training,trial0008.mat,8,8,7,1,8,7,104,84,20,8,1,0,4,1,18,20712,1,2,1,2,1,1,2,2,2,2,SINGLE_T2_CORRECT,11,455,1,0,1,1,1,0,163,57,163,57,106,57,1,0,15.5,196,15.5,164,-148.5,148.5,NaN,NaN,NaN,1784644514.84343,1128.23693444,1.02683520317078,0.0153076648712158,0.0167305469512939,0.632867097854614,0.6486656665802,0.641533136367798,0.649758577346802,0.649758577346802,-1,-1,0.668388366699219,1.42288208007812,NaN,8.22544097900391,1.09291076660156,Instruction,Right,Left,Left,Right,Left,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0,1,0,0,8,NaN,20260721_t1029_srsSmooth_training_B001,8,NaN,0.343631978829702,1.62353205680847,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1029_srsSmooth_training,srs_smooth_training,trial0009.mat,9,9,8,1,9,8,104,84,20,8,1,0,3,1,12,20279,1,2,2,1,1,2,2,1,2,1,SINGLE_T2_CORRECT,11,455,1,0,3,1,1,0,155,80,155,80,75,80,1,0,16.5,190.5,16.5,169.5,-153,153,NaN,NaN,NaN,1784644517.43318,1130.82679364,0.978040933609009,0.0173258781433105,0.0188016891479492,0.545712947845459,0.567348003387451,0.553844451904297,0.573490142822266,0.573490142822266,-1,-1,0.595365524291992,1.47581100463867,NaN,19.6456909179688,6.14213943481445,Instruction,Left,Right,Right,Left,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,1,0,0,9,NaN,20260721_t1029_srsSmooth_training_B001,9,NaN,0.386794479688009,1.56291484832764,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
20260721_t1029_srsSmooth_training,srs_smooth_training,trial0010.mat,10,10,9,1,10,9,104,84,20,8,1,0,1,1,3,32309,1,1,1,2,1,1,1,1,1,1,SINGLE_T1_CORRECT,10,455,1,0,1,1,1,0,148,67,148,67,81,148,1,180,13,192,167,12,155,155,NaN,NaN,NaN,1784644519.9752,1133.36856132,1.23672127723694,0.017064094543457,0.0191919803619385,0.744828462600708,0.767094135284424,0.753734350204468,0.768073797225952,0.768073797225952,-1,-1,0.786023855209351,2.12788581848145,NaN,14.3394470214844,0.97966194152832,Instruction,Right,Left,Right,Right,Right,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,0,10,NaN,20260721_t1029_srsSmooth_training_B001,10,NaN,0.429161608219147,1.56398677825928,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0
