Domain,Response,Predictor,NAll,PResponseWhen0All,PResponseWhen1All,DifferenceAll,OddsRatioAll,NReal,PResponseWhen0Real,PResponseWhen1Real,DifferenceReal,OddsRatioReal,FisherPReal,Notes,QFDR
Spatial,Choose right,Rich target on the right,252,0.507936507936508,0.492063492063492,-0.0158730158730159,0.938945976804279,252,0.507936507936508,0.492063492063492,-0.0158730158730159,0.938945976804279,0.899774724061255,Effect of reward on chosen side.,1
Spatial,Choose right,High-salience target on the right,252,0.00793650793650794,0.992063492063492,0.984126984126984,7000.11111111111,252,0.00793650793650794,0.992063492063492,0.984126984126984,7000.11111111111,8.73837319805976e-71,Effect of salience on chosen side.,3.4953492792239e-70
Spatial/identity,Choose right,T1 on the right,252,0.492063492063492,0.507936507936508,0.0158730158730159,1.065024,252,0.492063492063492,0.507936507936508,0.0158730158730159,1.065024,0.899774724061255,A T1 preference produces a positive association; T2 produces a negative association.,1
Spatial perseveration,Choose right,Previous choice on the right,251,0.504,0.492063492063492,-0.011936507936508,0.953732527620094,251,0.504,0.492063492063492,-0.011936507936508,0.953732527620094,0.899774724061074,Dependence on the side selected previously.,1
Reward,Choose T1,T1 is rich,252,0.51219512195122,0.5,-0.0121951219512195,0.952662721893491,252,0.51219512195122,0.5,-0.0121951219512195,0.952662721893491,0.895233803139715,Reward effect independent of T1 side.,1
Salience,Choose T1,T1 is high salience,252,0.0158730158730159,1,0.984126984126984,12599.4,252,0.0158730158730159,1,0.984126984126984,12599.4,4.47348348893503e-71,Effect of salience on identity choice.,3.4953492792239e-70
Identity/spatial,Choose T1,T1 on the right,252,0.507936507936508,0.507936507936508,0,1,252,0.507936507936508,0.507936507936508,0,1,1,An always-right policy produces a positive association.,1
Identity perseveration,Choose T1,Previous choice was T1,251,0.51219512195122,0.5078125,-0.00438262195121952,0.982763965527931,251,0.51219512195122,0.5078125,-0.00438262195121952,0.982763965527931,0.999999999999814,Dependence on the previously selected identity.,1
