Metric,NEarlyAll,NLateAll,EarlyAll,LateAll,LateMinusEarlyAll,NEarlyReal,NLateReal,EarlyReal,LateReal,LateMinusEarlyReal,PermutationPReal,QFDR
P(choose right),154,154,0.896103896103896,0.87012987012987,-0.025974025974026,154,154,0.896103896103896,0.87012987012987,-0.025974025974026,0.590481903619276,1
P(choose T1),154,154,0.538961038961039,0.532467532467532,-0.00649350649350655,154,154,0.538961038961039,0.532467532467532,-0.00649350649350655,1,1
P(choose rich target),154,154,0.487012987012987,0.480519480519481,-0.0064935064935065,154,154,0.487012987012987,0.480519480519481,-0.0064935064935065,1,1
P(choose high-salience target),154,154,0.564935064935065,0.577922077922078,0.012987012987013,154,154,0.564935064935065,0.577922077922078,0.012987012987013,0.902819436112777,1
P(repeat identity),154,154,0.506493506493506,0.519480519480519,0.012987012987013,154,154,0.506493506493506,0.519480519480519,0.012987012987013,0.910417916416717,1
P(repeat side),154,154,0.88961038961039,0.87012987012987,-0.0194805194805195,154,154,0.88961038961039,0.87012987012987,-0.0194805194805195,0.723255348930214,1
