Domain,Metric,NAll,CountAll,ProportionAll,NReal,CountReal,ProportionReal,CI95LowReal,CI95HighReal,PExactVsHalfReal,Notes,QFDR
Online plot,P(high salience) - conflict,232,135,0.581896551724138,232,135,0.581896551724138,0.517597441928292,0.643527748655314,0.0149543772495858,Offline equivalent of pHighSalConflict.,0.0224315658743787
Online plot,P(high salience) - congruent,232,133,0.573275862068966,232,133,0.573275862068966,0.508947194020407,0.635217450185977,0.0300486106735913,Offline equivalent of pHighSalCongruent.,0.0300486106735913
Online plot,P(high reward) - conflict,232,97,0.418103448275862,232,97,0.418103448275862,0.356472251344686,0.482402558071708,0.0149543772495858,Offline equivalent of pHighRewardConflict.,0.0224315658743787
Online plot,P(high reward) - congruent,232,133,0.573275862068966,232,133,0.573275862068966,0.508947194020407,0.635217450185977,0.0300486106735913,Offline equivalent of pHighRewardCongruent.,0.0300486106735913
Online plot,P(right) - conflict,232,199,0.857758620689655,232,199,0.857758620689655,0.806972757460943,0.896889917193757,4.20860525376637e-30,Additional spatial control.,1.26258157612991e-29
Online plot,P(right) - congruent,232,201,0.866379310344828,232,201,0.866379310344828,0.816579553481321,0.9042436675506,1.0906446435806e-31,Additional spatial control.,6.5438678614836e-31
