Domain,Response,Predictor,NAll,PResponseWhen0All,PResponseWhen1All,DifferenceAll,OddsRatioAll,NReal,PResponseWhen0Real,PResponseWhen1Real,DifferenceReal,OddsRatioReal,FisherPReal,Notes,QFDR
Spatial,Choose right,Rich target on the right,464,0.866379310344828,0.857758620689655,-0.00862068965517249,0.930965519795563,464,0.866379310344828,0.857758620689655,-0.00862068965517249,0.930965519795563,0.893009495294504,Effect of reward on chosen side.,0.926005705685392
Spatial,Choose right,High-salience target on the right,464,0.78448275862069,0.939655172413793,0.155172413793104,4.16976854038734,464,0.78448275862069,0.939655172413793,0.155172413793104,4.16976854038734,1.42401546169501e-06,Effect of salience on chosen side.,3.79737456452002e-06
Spatial/identity,Choose right,T1 on the right,464,0.849137931034483,0.875,0.0258620689655172,1.23994850890367,464,0.849137931034483,0.875,0.0258620689655172,1.23994850890367,0.501093861983852,A T1 preference produces a positive association; T2 produces a negative association.,0.687746957384669
Spatial perseveration,Choose right,Previous choice on the right,463,0.453125,0.929824561403509,0.476699561403509,15.6862920011894,463,0.453125,0.929824561403509,0.476699561403509,15.6862920011894,2.38533083684333e-18,Dependence on the side selected previously.,9.54132334737332e-18
Reward,Choose T1,T1 is rich,464,0.516949152542373,0.508771929824561,-0.00817722271781141,0.967927437641723,464,0.516949152542373,0.508771929824561,-0.00817722271781141,0.967927437641723,0.926005705685392,Reward effect independent of T1 side.,0.926005705685392
Salience,Choose T1,T1 is high salience,464,0.435344827586207,0.59051724137931,0.155172413793103,1.86534444071906,464,0.435344827586207,0.59051724137931,0.155172413793103,1.86534444071906,0.00112836634052054,Effect of salience on identity choice.,0.00225673268104107
Identity/spatial,Choose T1,T1 on the right,464,0.150862068965517,0.875,0.724137931034483,38.3778944855574,464,0.150862068965517,0.875,0.724137931034483,38.3778944855574,3.95067605266127e-60,An always-right policy produces a positive association.,3.16054084212902e-59
Identity perseveration,Choose T1,Previous choice was T1,463,0.495575221238938,0.527426160337553,0.0318509390986147,1.13538765432099,463,0.495575221238938,0.527426160337553,0.0318509390986147,1.13538765432099,0.515810218038501,Dependence on the previously selected identity.,0.687746957384669
