EvidenceType,Bin,EvidenceMin,EvidenceMean,EvidenceMax,NAll,CountT1All,PChooseT1All,CI95LowAll,CI95HighAll,NReal,CountT1Real,PChooseT1Real,CI95LowReal,CI95HighReal
T1 - T2 hue contrast (deg),1,-169.958593182989,-148.093670039619,-122.801662645576,87,26,0.298850574712644,0.212840906364467,0.40187245849811,87,26,0.298850574712644,0.212840906364467,0.40187245849811
T1 - T2 hue contrast (deg),2,-121.352204548627,-97.7637280043348,-73.6597368965088,73,37,0.506849315068493,0.394722406233078,0.618291401877118,73,37,0.506849315068493,0.394722406233078,0.618291401877118
T1 - T2 hue contrast (deg),3,-72.7837393510733,-49.673474381406,-24.4325665407252,49,28,0.571428571428571,0.432704930900174,0.699766809211184,49,28,0.571428571428571,0.432704930900174,0.699766809211184
T1 - T2 hue contrast (deg),4,-23.7338997427233,-2.36975184438458,22.3275063477554,39,16,0.41025641025641,0.270793100007252,0.56581377117103,39,16,0.41025641025641,0.270793100007252,0.56581377117103
T1 - T2 hue contrast (deg),5,25.0961707184349,48.844233665228,72.7842811979931,56,30,0.535714285714286,0.407041819356612,0.659801470877762,56,30,0.535714285714286,0.407041819356612,0.659801470877762
T1 - T2 hue contrast (deg),6,72.9388912005618,97.4760314193816,119.886283421954,57,29,0.508771929824561,0.382598984976128,0.633837175815926,57,29,0.508771929824561,0.382598984976128,0.633837175815926
T1 - T2 hue contrast (deg),7,122.53348525146,151.453230419635,169.893271901416,103,72,0.699029126213592,0.604605463148611,0.779140701051635,103,72,0.699029126213592,0.604605463148611,0.779140701051635
