EvidenceType,Bin,EvidenceMin,EvidenceMean,EvidenceMax,NAll,CountT1All,PChooseT1All,CI95LowAll,CI95HighAll,NReal,CountT1Real,PChooseT1Real,CI95LowReal,CI95HighReal
T1 - T2 hue contrast (deg),1,-169.643845660836,-151.725892827709,-122.618863805911,97,40,0.412371134020619,0.319573240177898,0.511845303357577,97,40,0.412371134020619,0.319573240177898,0.511845303357577
T1 - T2 hue contrast (deg),2,-118.979648340312,-98.5270413750612,-73.224969394968,47,26,0.553191489361702,0.412454598382188,0.685890337345047,47,26,0.553191489361702,0.412454598382188,0.685890337345047
T1 - T2 hue contrast (deg),3,-64.9953049750477,-41.5074159397273,-24.348083017218,27,14,0.518518518518518,0.339856157549523,0.692567730237815,27,14,0.518518518518518,0.339856157549523,0.692567730237815
T1 - T2 hue contrast (deg),4,-21.9990745855969,-0.899924048077677,22.4165492189989,39,17,0.435897435897436,0.293047538756896,0.590243083513305,39,17,0.435897435897436,0.293047538756896,0.590243083513305
T1 - T2 hue contrast (deg),5,26.2489835828931,48.7133205771704,72.1219974099234,38,17,0.447368421052632,0.301464009980513,0.602937028780075,38,17,0.447368421052632,0.301464009980513,0.602937028780075
T1 - T2 hue contrast (deg),6,74.1971583541991,94.4919028784733,120.501282042436,32,15,0.46875,0.308693871080689,0.635504828810253,32,15,0.46875,0.308693871080689,0.635504828810253
T1 - T2 hue contrast (deg),7,121.973582302489,148.685122220278,169.579509922727,83,46,0.55421686746988,0.447250164367371,0.656386970731692,83,46,0.55421686746988,0.447250164367371,0.656386970731692
