Domain,Metric,NAll,CountAll,ProportionAll,NReal,CountReal,ProportionReal,CI95LowReal,CI95HighReal,PExactVsHalfReal,Notes,QFDR
Online plot,P(high salience) - conflict,70,33,0.471428571428571,70,33,0.471428571428571,0.359048763963843,0.586781125316744,0.720202772352866,Offline equivalent of pHighSalConflict.,0.720202772352866
Online plot,P(high salience) - congruent,65,27,0.415384615384615,65,27,0.415384615384615,0.303602415574227,0.536610151265026,0.214539194008181,Offline equivalent of pHighSalCongruent.,0.321808791012272
Online plot,P(high reward) - conflict,70,37,0.528571428571429,70,37,0.528571428571429,0.413218874683256,0.640951236036157,0.720202772352866,Offline equivalent of pHighRewardConflict.,0.720202772352866
Online plot,P(high reward) - congruent,65,27,0.415384615384615,65,27,0.415384615384615,0.303602415574227,0.536610151265026,0.214539194008181,Offline equivalent of pHighRewardCongruent.,0.321808791012272
Online plot,P(right) - conflict,70,51,0.728571428571429,70,51,0.728571428571429,0.61455688263719,0.818804003118117,0.00016604182060302,Additional spatial control.,0.000996250923618122
Online plot,P(right) - congruent,65,43,0.661538461538462,65,43,0.661538461538462,0.540383769155121,0.764664966879033,0.01250254613649,Additional spatial control.,0.03750763840947
