EvidenceType,Bin,EvidenceMin,EvidenceMean,EvidenceMax,NAll,CountT1All,PChooseT1All,CI95LowAll,CI95HighAll,NReal,CountT1Real,PChooseT1Real,CI95LowReal,CI95HighReal
T1 - T2 hue contrast (deg),1,-169.969564833065,-148.597520533894,-122.600715030229,79,33,0.417721518987342,0.315266281401218,0.527807462288668,79,33,0.417721518987342,0.315266281401218,0.527807462288668
T1 - T2 hue contrast (deg),2,-117.066714284047,-98.1032628370958,-74.429746528243,37,22,0.594594594594595,0.434859647302294,0.736534818079857,37,22,0.594594594594595,0.434859647302294,0.736534818079857
T1 - T2 hue contrast (deg),3,-71.7884115270449,-46.6847847865494,-24.4367628698465,29,14,0.482758620689655,0.313860901526835,0.655689781180052,29,14,0.482758620689655,0.313860901526835,0.655689781180052
T1 - T2 hue contrast (deg),4,-21.8472701344749,2.63530591069331,24.212279800488,30,20,0.666666666666667,0.487800516445439,0.807695019163238,30,20,0.666666666666667,0.487800516445439,0.807695019163238
T1 - T2 hue contrast (deg),5,29.2269243626051,52.4129674014827,71.0309549416197,34,12,0.352941176470588,0.214879205948795,0.520860368802182,34,12,0.352941176470588,0.214879205948795,0.520860368802182
T1 - T2 hue contrast (deg),6,73.9264266630697,97.2020017981203,120.396689500563,41,22,0.536585365853659,0.387464712676695,0.679437660236639,41,22,0.536585365853659,0.387464712676695,0.679437660236639
T1 - T2 hue contrast (deg),7,122.041356739149,149.357878087035,169.916251799349,66,39,0.590909090909091,0.470491897000033,0.701325819906596,66,39,0.590909090909091,0.470491897000033,0.701325819906596
