PreviousRewardBinCenterMs,PSwitch,N
24.4615384615385,0.461538461538462,26
51.4411764705882,0.5,68
83.7903225806452,0.5,62
119.5,0.678571428571429,28
159.673913043478,0.478260869565217,46
183.647058823529,0.458823529411765,85
