Domain,Metric,NAll,CountAll,ProportionAll,NReal,CountReal,ProportionReal,CI95LowReal,CI95HighReal,PExactVsHalfReal,Notes,QFDR
Online plot,P(high salience) - conflict,158,83,0.525316455696203,158,83,0.525316455696203,0.447779646142583,0.601651445607914,0.577742835865386,Offline equivalent of pHighSalConflict.,0.81145660720431
Online plot,P(high salience) - congruent,158,81,0.512658227848101,158,81,0.512658227848101,0.435349516702596,0.589366029172652,0.81145660720431,Offline equivalent of pHighSalCongruent.,0.81145660720431
Online plot,P(high reward) - conflict,158,75,0.474683544303797,158,75,0.474683544303797,0.398348554392086,0.552220353857417,0.577742835865386,Offline equivalent of pHighRewardConflict.,0.81145660720431
Online plot,P(high reward) - congruent,158,81,0.512658227848101,158,81,0.512658227848101,0.435349516702596,0.589366029172652,0.81145660720431,Offline equivalent of pHighRewardCongruent.,0.81145660720431
Online plot,P(right) - conflict,158,96,0.607594936708861,158,96,0.607594936708861,0.529770068999374,0.680312070940238,0.00844791729621534,Additional spatial control.,0.025343751888646
Online plot,P(right) - congruent,158,98,0.620253164556962,158,98,0.620253164556962,0.542573109212526,0.692224576602335,0.00311962328998202,Additional spatial control.,0.0187177397398921
