Evidence,PredictedPChooseT1
-169.958593182989,0.341700299089871
-168.250794865982,0.343280701656274
-166.542996548975,0.344864584501892
-164.835198231968,0.346451920001509
-163.127399914961,0.348042680238918
-161.419601597954,0.349636837008282
-159.711803280947,0.351234361815544
-158.00400496394,0.352835225879888
-156.296206646932,0.35443940013524
-154.588408329925,0.356046855231831
-152.880610012918,0.357657561537799
-151.172811695911,0.35927148914084
-149.465013378904,0.360888607849917
-147.757215061897,0.362508887197004
-146.04941674489,0.364132296438888
-144.341618427883,0.365758804559017
-142.633820110876,0.367388380269396
-140.926021793869,0.369020992012531
-139.218223476862,0.370656607963421
-137.510425159855,0.372295196031596
-135.802626842848,0.37393672386321
-134.094828525841,0.37558115884317
-132.387030208834,0.377228468097324
-130.679231891827,0.378878618494688
-128.97143357482,0.380531576649722
-127.263635257812,0.382187308924656
-125.555836940805,0.383845781431858
-123.848038623798,0.385506960036249
-122.140240306791,0.387170810357768
-120.432441989784,0.388837297773877
-118.724643672777,0.390506387422114
-117.01684535577,0.392178044202691
-115.309047038763,0.393852232781137
-113.601248721756,0.395528917590984
-111.893450404749,0.397208062836497
-110.185652087742,0.39888963249545
-108.477853770735,0.400573590321941
-106.770055453728,0.402259899849254
-105.062257136721,0.40394852439276
-103.354458819714,0.405639427052863
-101.646660502707,0.407332570717984
-99.9388621856995,0.409027918067588
-98.2310638686925,0.410725431575255
-96.5232655516854,0.412425073511781
-94.8154672346784,0.414126805948331
-93.1076689176713,0.415830590759623
-91.3998706006643,0.41753638962715
-89.6920722836572,0.419244164042449
-87.9842739666502,0.420953875310393
-86.2764756496431,0.422665484552535
-84.568677332636,0.424378952710479
-82.860879015629,0.426094240549287
-81.1530806986219,0.427811308660926
-79.4452823816149,0.429530117467745
-77.7374840646078,0.431250627225991
-76.0296857476007,0.43297279802935
-74.3218874305937,0.43469658981253
-72.6140891135866,0.436421962354869
-70.9062907965796,0.438148875283977
-69.1984924795725,0.439877288079412
-67.4906941625654,0.441607160076379
-65.7828958455584,0.443338450469463
-64.0750975285514,0.44507111831639
-62.3672992115443,0.446805122541814
-60.6595008945372,0.448540421941135
-58.9517025775302,0.450276975184337
-57.2439042605231,0.452014740819859
-55.5361059435161,0.453753677278486
-53.828307626509,0.455493742877265
-52.1205093095019,0.457234895823447
-50.4127109924949,0.458977094218446
-48.7049126754878,0.460720296061824
-46.9971143584808,0.462464459255301
-45.2893160414737,0.464209541606774
-43.5815177244666,0.465955500834366
-41.8737194074596,0.467702294570486
-40.1659210904525,0.469449880365915
-38.4581227734455,0.471198215693899
-36.7503244564384,0.472947257954266
-35.0425261394313,0.474696964477556
-33.3347278224243,0.476447292529164
-31.6269295054173,0.478198199313494
-29.9191311884102,0.479949641978135
-28.2113328714031,0.481701577618041
-26.5035345543961,0.48345396327972
-24.795736237389,0.485206755965442
-23.087937920382,0.48695991263745
-21.3801396033749,0.488713390222178
-19.6723412863678,0.490467145614484
-17.9645429693608,0.492221135681878
-16.2567446523537,0.493975317268768
-14.5489463353467,0.495729647200705
-12.8411480183396,0.497484082288628
-11.1333497013325,0.49923857933312
-9.4255513843255,0.500993095128662
-7.71775306731843,0.502747586467886
-6.00995475031138,0.504502010145835
-4.30215643330433,0.506256322964215
-2.59435811629726,0.508010481735652
-0.886559799290211,0.509764443287943
0.821238517716864,0.511518164468303
2.52903683472391,0.513271602147611
4.23683515173099,0.515024713224652
5.94463346873803,0.516777454630346
7.65243178574511,0.518529783331978
9.36023010275215,0.520281656337421
11.0680284197592,0.522033030699338
12.7758267367662,0.523783863519393
14.4836250537733,0.525534111952437
16.1914233707804,0.527283733210691
17.8992216877874,0.529032684567913
19.6070200047945,0.530780923363554
21.3148183218016,0.532528407006902
23.0226166388086,0.534275092981204
24.7304149558157,0.536020938847786
26.4382132728227,0.537765902250142
28.1460115898298,0.539509940918016
29.8538099068368,0.541253012671463
31.5616082238439,0.542995075424891
33.269406540851,0.544736087191083
34.977204857858,0.546476006085202
36.6850031748651,0.548214790328767
38.3928014918721,0.549952398253621
40.1005998088792,0.551688788305859
41.8083981258862,0.553423919049747
43.5161964428933,0.55515774917161
45.2239947599003,0.556890237483695
46.9317930769074,0.558621342928009
48.6395913939145,0.560351024580133
50.3473897109215,0.562079241653006
52.0551880279286,0.56380595350068
53.7629863449357,0.565531119622051
55.4707846619427,0.567254699664554
57.1785829789497,0.568976653427837
58.8863812959568,0.570696940867391
60.5941796129639,0.572415522098165
62.3019779299709,0.574132357398136
64.009776246978,0.575847407211848
65.7175745639851,0.577560632153928
67.4253728809921,0.579271993012552
69.1331711979992,0.58098145075289
70.8409695150062,0.582688966520509
72.5487678320133,0.584394501644742
74.2565661490203,0.586098017642018
75.9643644660274,0.587799476219159
77.6721627830345,0.589498839276638
79.3799611000415,0.591196068911799
81.0877594170486,0.592891127422037
82.7955577340556,0.594583977307938
84.5033560510627,0.596274581276385
86.2111543680697,0.597962902243617
87.9189526850768,0.599648903338255
89.6267510020838,0.601332547904275
91.3345493190909,0.603013799503952
93.042347636098,0.604692621920759
94.750145953105,0.606368979162214
96.4579442701121,0.608042835462699
98.1657425871192,0.609714155286224
99.8735409041262,0.611382903329153
101.581339221133,0.613049044522886
103.28913753814,0.614712544036495
104.996935855147,0.616373367279312
106.704734172154,0.618031479903484
108.412532489161,0.619686847806464
110.120330806169,0.621339437133478
111.828129123176,0.622989214279926
113.535927440183,0.624636145893748
115.24372575719,0.626280198877744
116.951524074197,0.627921340391843
118.659322391204,0.629559537855325
120.367120708211,0.631194758948998
122.074919025218,0.63282697161733
123.782717342225,0.634456144070526
125.490515659232,0.636082244786564
127.198313976239,0.637705242513182
128.906112293246,0.639325106269813
130.613910610253,0.640941805349476
132.32170892726,0.64255530932062
134.029507244267,0.644165588028912
135.737305561274,0.645772611598983
137.445103878281,0.647376350436125
139.152902195289,0.648976775227941
140.860700512296,0.650573856945934
142.568498829303,0.652167566847069
144.27629714631,0.653757876475263
145.984095463317,0.655344757662844
147.691893780324,0.656928182531952
149.399692097331,0.658508123495895
151.107490414338,0.660084553260451
152.815288731345,0.66165744482513
154.523087048352,0.66322677148438
156.230885365359,0.664792506828747
157.938683682366,0.666354624745986
159.646481999373,0.667913099422126
161.35428031638,0.669467905342483
163.062078633387,0.671019017292626
164.769876950394,0.672566410359296
166.477675267401,0.674110059931278
168.185473584408,0.67564994170022
169.893271901416,0.677186031661412
