PreviousRewardBinCenterMs,PSwitch,N
28.3,0.533333333333333,30
62.377358490566,0.433962264150943,53
94.7796610169491,0.508474576271186,118
131.186666666667,0.493333333333333,75
171.6484375,0.4765625,128
195.118644067797,0.457627118644068,59
